depth_m,qc_MPa,fs_kPa,u2_kPa,u_kPa
17.325,21.4654,101.7069,-5.48745,135.0408
17.33,21.5673,101.1706,-5.5848,134.9925
17.335,21.6552,99.6691,-5.57175,135.0546
17.34,21.7936,99.4975,-5.5588,135.1166
17.345,21.9212,99.9158,-5.38035,135.3441
17.35,21.977,99.6691,-5.319,135.4545
17.355,22.1035,99.9265,-5.25775,135.5648
17.36,22.2258,99.3795,-5.0655,135.8061
17.365,22.2848,98.425,-4.93525,135.9854
17.37,22.4081,96.8376,-5.1016,135.8681
17.375,22.5433,96.8055,-5.32295,135.6958
17.38,22.6816,96.6017,-5.7581,135.3097
17.385,22.746,96.1298,-6.08985,135.027
17.39,22.8543,95.5184,-6.4768,134.6891
17.395,22.9186,95.9153,-6.35345,134.8615
17.4,22.9379,95.8509,-6.368,134.896
17.405,22.9615,94.8964,-6.25845,135.0546
17.41,22.9476,94.0384,-6.1145,135.2476
17.415,22.9401,93.9204,-5.95665,135.4545
17.42,22.894,93.8453,-5.6817,135.7785
17.425,22.8393,93.4056,-5.42735,136.0819
17.43,22.7964,93.3305,-5.5109,136.0474
17.435,22.6934,94.1671,-5.91155,135.6958
17.44,22.5786,94.5961,-6.0089,135.6475
17.445,22.4928,93.8024,-6.02345,135.682
17.45,22.4628,94.1671,-5.7554,135.9991
17.455,22.3931,94.3494,-5.61135,136.1922
17.46,22.3116,94.5639,-5.6466,136.206
17.465,22.2687,94.6604,-5.74395,136.1577
17.47,22.1743,94.7355,-5.7585,136.1922
17.475,22.1207,94.4137,-6.40055,135.5992
17.48,22.1121,94.6819,-6.7667,135.2821
17.485,22.1046,94.8642,-6.89855,135.1993
17.49,22.096,95.1752,-6.5339,135.613
17.495,22.0939,95.186,-6.53465,135.6613
17.5,22.0821,95.8402,-6.3906,135.8544
17.505,22.0896,96.473,-6.29495,135.9991
17.51,22.1024,96.3014,-6.3577,135.9854
17.515,22.11,95.8831,-7.01355,135.3786
17.52,22.0799,96.2585,-7.4142,135.027
17.525,22.0435,96.2692,-7.33915,135.1511
17.53,21.9501,96.0118,-7.0848,135.4545
17.535,21.8643,96.0547,-7.00285,135.5855
17.54,21.8096,95.7758,-7.0037,135.6337
17.545,21.697,95.8831,-6.73555,135.9509
17.55,21.6091,95.4219,-6.4192,136.3163
17.555,21.5694,94.6604,-6.30275,136.4818
17.56,21.4965,94.2529,-6.3725,136.4611
17.565,21.4042,93.5343,-6.89725,135.9854
17.57,21.3528,92.3545,-7.1877,135.744
17.575,21.1919,90.7243,-7.41595,135.5648
17.58,21.0514,89.4909,-7.6236,135.4062
17.585,20.7489,87.5496,-7.74855,135.3303
17.59,20.4347,84.9327,-7.832,135.2959
17.595,20.2534,84.0425,-7.86725,135.3097
17.6,19.8716,82.2299,-7.9922,135.2338
17.605,19.5595,81.1252,-7.99295,135.2821
17.61,19.4265,80.1493,-8.1868,135.1373
17.615,19.1788,78.7872,-8.79435,134.5788
17.62,18.9771,77.5752,-9.1674,134.2548
17.625,18.8699,77.1677,-9.02345,134.4478
17.63,18.8516,76.2989,-9.2035,134.3168
17.635,18.8516,75.7948,-9.95575,133.6136
17.64,18.9353,75.5911,-10.4668,133.1516
17.645,19.0232,74.3684,-10.72265,132.9448
17.65,19.1959,72.8669,-11.4267,132.2898
17.655,19.3525,72.6095,-12.13075,131.6348
17.66,19.4319,72.8347,-12.2419,131.5727
17.665,19.582,72.0732,-12.03585,131.8278
17.67,19.7172,70.872,-11.7539,132.1588
17.675,19.8255,70.2928,-11.38245,132.5793
17.68,19.8716,70.443,-11.2108,132.8
17.685,19.9574,70.2392,-10.85995,133.1999
17.69,20.025,70.0247,-10.7642,133.3447
17.695,20.07,71.0865,-10.77885,133.3791
17.7,20.1612,72.7703,-10.6555,133.5515
17.705,20.2652,74.1539,-10.86315,133.3929
17.71,20.3199,75.3766,-11.2018,133.1033
17.715,20.4068,76.2775,-11.71275,132.6414
17.72,20.4336,75.3015,-11.748,132.6552
17.725,20.4272,75.398,-12.01765,132.4346
17.73,20.3424,76.1702,-12.3701,132.1312
17.735,20.2738,76.3204,-11.24015,133.3102
17.74,20.2363,76.2024,-10.8066,133.7928
17.745,20.099,74.6365,-10.28335,134.3651
17.75,19.8952,73.9608,-11.015,133.6825
17.755,19.7665,73.328,-11.29155,133.455
17.76,19.4855,73.3924,-10.858,133.9376
17.765,19.1841,73.2959,-10.36235,134.4823
17.77,18.9621,73.3388,-12.3626,132.5311
17.775,18.871,73.1564,-13.50105,131.4417
17.78,18.6993,73.3495,-14.3637,130.6281
17.785,18.5599,72.5451,-14.20585,130.835
17.79,18.4934,72.3842,-14.5307,130.5592
17.795,18.4044,73.3495,-13.82825,131.3107
17.8,18.4001,75.4195,-12.3398,132.8482
17.805,18.4216,75.945,-8.77595,136.4611
17.81,18.4441,78.4011,-6.6187,138.6674
17.815,18.5342,78.637,-4.39245,140.9427
17.82,18.6446,98.2105,-5.8343,139.5499
17.825,18.7004,108.8391,-6.09015,139.3431
